id,target,horizon,model,window,universe,features,eval_on,coverage,n,days,blocks,acc,null,skill,ci_lo,ci_hi,deff,agreement,day_acc,by_day,trials,se,bar,passes
G_extremes20_21_logit_v2_all,extremes20,21,logit,expanding,liquid,v2_all,relative,0.1,82572,1008,48,0.5686552342198324,0.5527297388945405,0.015925495325291972,0.5371344991484247,0.6001572421604601,87.51273695320072,0.8369097209695796,0.6329365079365079,"            day   n       acc   frac_up      y_up
0    2021-02-01  69  0.391304  0.159420  0.565217
1    2021-02-02  69  0.318841  0.173913  0.652174
2    2021-02-03  69  0.318841  0.159420  0.637681
3    2021-02-04  70  0.285714  0.171429  0.657143
4    2021-02-05  70  0.314286  0.200000  0.657143
...         ...  ..       ...       ...       ...
1003 2025-01-29  89  0.741573  0.887640  0.674157
1004 2025-01-30  89  0.764045  0.898876  0.707865
1005 2025-01-31  89  0.752809  0.865169  0.707865
1006 2025-02-03  89  0.752809  0.887640  0.707865
1007 2025-02-04  89  0.764045  0.876404  0.730337

[1008 rows x 5 columns]",18,0.016077230360213104,0.03865476923202731,False
G_extremes20_21_logit_v2_all,extremes20,21,logit,expanding,liquid,v2_all,relative,0.05,40985,1008,48,0.5752836403562279,0.5304379651091863,0.04484567524704164,0.5428452523540259,0.6082302721829924,45.262494187277795,0.7853196571580071,0.6071428571428571,"            day   n       acc   frac_up      y_up
0    2021-02-01  34  0.411765  0.323529  0.500000
1    2021-02-02  34  0.382353  0.294118  0.558824
2    2021-02-03  34  0.382353  0.264706  0.529412
3    2021-02-04  35  0.314286  0.257143  0.600000
4    2021-02-05  35  0.371429  0.285714  0.571429
...         ...  ..       ...       ...       ...
1003 2025-01-29  44  0.818182  0.772727  0.681818
1004 2025-01-30  44  0.795455  0.840909  0.681818
1005 2025-01-31  44  0.818182  0.772727  0.727273
1006 2025-02-03  44  0.772727  0.772727  0.681818
1007 2025-02-04  44  0.750000  0.772727  0.704545

[1008 rows x 5 columns]",19,0.01667985199718533,0.04047701426008534,True
G_extremes20_21_logit_v2_all,extremes20,21,logit,expanding,liquid,v2_all,relative,0.02,16227,1008,48,0.5837184938682443,0.5178406359770752,0.06587785789116907,0.5511708488694153,0.616613377138419,18.641964402276606,0.7075763718949118,0.6180555555555556,"            day   n       acc   frac_up      y_up
0    2021-02-01  13  0.538462  0.384615  0.384615
1    2021-02-02  13  0.769231  0.461538  0.384615
2    2021-02-03  13  0.692308  0.384615  0.230769
3    2021-02-04  14  0.500000  0.357143  0.428571
4    2021-02-05  14  0.571429  0.428571  0.428571
...         ...  ..       ...       ...       ...
1003 2025-01-29  17  0.764706  0.647059  0.529412
1004 2025-01-30  17  0.882353  0.588235  0.588235
1005 2025-01-31  17  0.823529  0.470588  0.529412
1006 2025-02-03  17  0.823529  0.470588  0.529412
1007 2025-02-04  17  0.764706  0.529412  0.647059

[1008 rows x 5 columns]",20,0.016694522517603002,0.040863964582192276,True
G_extremes20_21_logit_v2_all,extremes20,21,logit,expanding,liquid,v2_all,relative,0.01,7972,1008,48,0.5826643251379829,0.553687907676869,0.0289764174611139,0.5452359816818906,0.6203714169760978,12.188310007773135,0.7291450144872764,0.6468253968253969,"            day  n       acc   frac_up      y_up
0    2021-02-01  6  0.333333  0.666667  0.333333
1    2021-02-02  6  0.666667  0.666667  0.333333
2    2021-02-03  6  0.500000  0.666667  0.166667
3    2021-02-04  7  0.714286  0.571429  0.285714
4    2021-02-05  7  0.714286  0.714286  0.428571
...         ... ..       ...       ...       ...
1003 2025-01-29  8  0.625000  0.375000  0.250000
1004 2025-01-30  8  0.750000  0.375000  0.375000
1005 2025-01-31  8  0.750000  0.000000  0.250000
1006 2025-02-03  8  0.750000  0.125000  0.375000
1007 2025-02-04  8  0.750000  0.250000  0.500000

[1008 rows x 5 columns]",21,0.019167202881175304,0.04729697085908241,False
G_extremes20_21_logit_v2_no_market,extremes20,21,logit,expanding,liquid,v2_no_market,relative,1.0,830525,1008,48,0.5273712410824478,0.5442882514072424,-0.016917010324794535,0.5098094921941557,0.5435757735252059,247.72513049152187,0.8317916087243589,0.6924603174603174,"            day    n       acc   frac_up      y_up
0    2021-02-01  699  0.409156  0.210300  0.500715
1    2021-02-02  699  0.407725  0.203147  0.520744
2    2021-02-03  699  0.376252  0.175966  0.562232
3    2021-02-04  700  0.382857  0.184286  0.552857
4    2021-02-05  701  0.363766  0.181170  0.563481
...         ...  ...       ...       ...       ...
1003 2025-01-29  898  0.541203  0.886414  0.496659
1004 2025-01-30  897  0.559643  0.884058  0.510591
1005 2025-01-31  898  0.531180  0.880846  0.496659
1006 2025-02-03  898  0.545657  0.881960  0.507795
1007 2025-02-04  899  0.542825  0.883204  0.503893

[1008 rows x 5 columns]",22,0.008613847278329131,0.021417296560580935,False
G_extremes20_21_logit_v2_no_market,extremes20,21,logit,expanding,liquid,v2_no_market,relative,0.5,414995,1008,48,0.5434282340751093,0.5626164170652659,-0.019188182990156566,0.5169925047568715,0.5693782853050045,298.354282572426,0.8975601587392404,0.6646825396825397,"            day    n       acc   frac_up      y_up
0    2021-02-01  349  0.381089  0.128940  0.553009
1    2021-02-02  349  0.355301  0.117479  0.578797
2    2021-02-03  349  0.340974  0.094556  0.616046
3    2021-02-04  350  0.325714  0.108571  0.622857
4    2021-02-05  350  0.328571  0.120000  0.608571
...         ...  ...       ...       ...       ...
1003 2025-01-29  449  0.643653  0.951002  0.612472
1004 2025-01-30  448  0.685268  0.953125  0.674107
1005 2025-01-31  449  0.632517  0.953229  0.625835
1006 2025-02-03  449  0.634744  0.948775  0.623608
1007 2025-02-04  449  0.636971  0.951002  0.632517

[1008 rows x 5 columns]",23,0.013363719527584928,0.033465348505935424,False
G_extremes20_21_logit_v2_no_market,extremes20,21,logit,expanding,liquid,v2_no_market,relative,0.25,207241,1008,48,0.5549095014982557,0.5647048605247031,-0.009795359026447459,0.5260580842147011,0.5841180822415108,195.0574608773344,0.8893477797239653,0.6527777777777778,"            day    n       acc   frac_up      y_up
0    2021-02-01  174  0.350575  0.155172  0.574713
1    2021-02-02  174  0.304598  0.132184  0.632184
2    2021-02-03  174  0.310345  0.109195  0.637931
3    2021-02-04  175  0.285714  0.125714  0.657143
4    2021-02-05  175  0.314286  0.142857  0.622857
...         ...  ...       ...       ...       ...
1003 2025-01-29  224  0.714286  0.933036  0.674107
1004 2025-01-30  224  0.767857  0.946429  0.741071
1005 2025-01-31  224  0.727679  0.946429  0.700893
1006 2025-02-03  224  0.683036  0.937500  0.656250
1007 2025-02-04  224  0.700893  0.933036  0.678571

[1008 rows x 5 columns]",24,0.014811223986431052,0.037341053980376945,False
G_extremes20_21_logit_v2_no_market,extremes20,21,logit,expanding,liquid,v2_no_market,relative,0.1,82572,1008,48,0.5721188780700479,0.5565688126725766,0.01555006539747128,0.5396910331959625,0.6044636016318866,91.4764512473828,0.8480044061850224,0.6478174603174603,"            day   n       acc   frac_up      y_up
0    2021-02-01  69  0.376812  0.217391  0.579710
1    2021-02-02  69  0.333333  0.202899  0.637681
2    2021-02-03  69  0.318841  0.202899  0.623188
3    2021-02-04  70  0.300000  0.200000  0.642857
4    2021-02-05  70  0.300000  0.214286  0.657143
...         ...  ..       ...       ...       ...
1003 2025-01-29  89  0.741573  0.887640  0.674157
1004 2025-01-30  89  0.786517  0.887640  0.719101
1005 2025-01-31  89  0.764045  0.887640  0.719101
1006 2025-02-03  89  0.741573  0.887640  0.696629
1007 2025-02-04  89  0.786517  0.887640  0.741573

[1008 rows x 5 columns]",25,0.01652361439691943,0.04192491211841532,False
G_extremes20_21_logit_v2_no_market,extremes20,21,logit,expanding,liquid,v2_no_market,relative,0.05,40985,1008,48,0.5767475905819203,0.5367573502500915,0.03999024033182874,0.5434975282240707,0.6108008349743095,48.933020412292386,0.7926548369909245,0.6279761904761905,"            day   n       acc   frac_up      y_up
0    2021-02-01  34  0.411765  0.323529  0.500000
1    2021-02-02  34  0.382353  0.352941  0.558824
2    2021-02-03  34  0.382353  0.352941  0.500000
3    2021-02-04  35  0.314286  0.371429  0.542857
4    2021-02-05  35  0.400000  0.400000  0.542857
...         ...  ..       ...       ...       ...
1003 2025-01-29  44  0.840909  0.795455  0.727273
1004 2025-01-30  44  0.818182  0.772727  0.681818
1005 2025-01-31  44  0.840909  0.795455  0.727273
1006 2025-02-03  44  0.795455  0.772727  0.704545
1007 2025-02-04  44  0.750000  0.795455  0.681818

[1008 rows x 5 columns]",26,0.017169210905673155,0.04382756147057146,False
G_extremes20_21_logit_v2_no_market,extremes20,21,logit,expanding,liquid,v2_no_market,relative,0.02,16227,1008,48,0.5883404202871757,0.5040364824058667,0.08430393788130897,0.5555822531355593,0.621977434210977,19.40035680584962,0.6988757762720472,0.6071428571428571,"            day   n       acc   frac_up      y_up
0    2021-02-01  13  0.692308  0.538462  0.384615
1    2021-02-02  13  0.692308  0.615385  0.307692
2    2021-02-03  13  0.538462  0.461538  0.307692
3    2021-02-04  14  0.500000  0.500000  0.285714
4    2021-02-05  14  0.500000  0.571429  0.357143
...         ...  ..       ...       ...       ...
1003 2025-01-29  17  0.705882  0.529412  0.470588
1004 2025-01-30  17  0.882353  0.588235  0.588235
1005 2025-01-31  17  0.823529  0.470588  0.529412
1006 2025-02-03  17  0.764706  0.411765  0.529412
1007 2025-02-04  17  0.764706  0.470588  0.588235

[1008 rows x 5 columns]",27,0.016937546192708583,0.04348588811460132,True
G_extremes20_21_logit_v2_no_market,extremes20,21,logit,expanding,liquid,v2_no_market,relative,0.01,7972,1008,48,0.5852985449071751,0.5407676869041645,0.0445308580030106,0.5497067382364361,0.6214224388023853,11.02959274257018,0.7243106733434114,0.6458333333333334,"            day  n       acc   frac_up      y_up
0    2021-02-01  6  0.333333  0.666667  0.333333
1    2021-02-02  6  0.666667  0.666667  0.333333
2    2021-02-03  6  0.666667  0.666667  0.333333
3    2021-02-04  7  0.571429  0.714286  0.285714
4    2021-02-05  7  0.714286  0.714286  0.428571
...         ... ..       ...       ...       ...
1003 2025-01-29  8  0.875000  0.250000  0.375000
1004 2025-01-30  8  0.875000  0.125000  0.250000
1005 2025-01-31  8  0.750000  0.125000  0.375000
1006 2025-02-03  8  0.875000  0.125000  0.250000
1007 2025-02-04  8  0.750000  0.000000  0.250000

[1008 rows x 5 columns]",28,0.01829482157294623,0.04722902716794206,False
G_extremes10_21_hgb_shallow_v2_no_market,extremes10,21,hgb_shallow,expanding,liquid,v2_no_market,relative,1.0,830525,1008,48,0.5341380452123656,0.5443508624063093,-0.010212817193943624,0.5202125361189447,0.5468060493269644,152.25320103779586,0.811236534907441,0.7748015873015873,"            day    n       acc   frac_up      y_up
0    2021-02-01  699  0.483548  0.301860  0.500715
1    2021-02-02  699  0.459227  0.294707  0.520744
2    2021-02-03  699  0.426323  0.283262  0.562232
3    2021-02-04  700  0.395714  0.282857  0.552857
4    2021-02-05  701  0.400856  0.275321  0.563481
...         ...  ...       ...       ...       ...
1003 2025-01-29  898  0.534521  0.906459  0.496659
1004 2025-01-30  897  0.545151  0.911929  0.510591
1005 2025-01-31  898  0.524499  0.907572  0.496659
1006 2025-02-03  898  0.534521  0.910913  0.507795
1007 2025-02-04  899  0.521691  0.915462  0.503893

[1008 rows x 5 columns]",29,0.006784059491841767,0.017605375069980483,False
